1,7,08:53:56,0,4,0
1,7,09:03:58,0,4,0
1,7,09:14:00,0,4,0
1,7,09:24:01,0,4,0
1,7,09:34:03,0,4,0
1,7,09:44:05,0,4,0
1,7,09:54:07,0,4,0
1,7,10:04:09,0,2,0
1,7,10:14:10,4,2,0
1,7,10:24:12,9,2,0
1,7,10:34:14,17,9,0
1,7,10:44:16,19,10,0
1,7,10:54:17,19,11,0
1,7,11:04:19,23,25,0
1,7,11:14:21,27,25,0
1,7,11:24:23,23,25,0
1,7,11:34:24,12,27,0
1,7,11:44:26,12,27,0
1,7,11:54:28,10,28,0
1,7,12:04:30,15,27,0
1,7,12:14:31,11,15,0
1,7,12:24:33,14,17,0
1,7,12:34:35,20,18,0
1,7,12:44:37,20,17,0
1,7,12:54:39,22,16,0
1,7,13:04:40,19,20,0
1,7,13:14:42,19,19,0
1,7,13:24:44,25,18,0
1,7,13:34:46,24,20,0
1,7,13:44:48,17,23,0
1,7,13:54:50,20,23,0
1,7,14:04:51,26,22,0
1,7,14:14:53,26,24,0
1,7,14:24:55,22,24,0
1,7,14:34:57,24,24,3
1,7,14:44:59,27,25,3
1,7,14:55:00,24,24,5
1,7,15:05:02,22,27,5
1,7,15:15:04,25,26,6
1,7,15:25:06,23,26,7
1,7,15:35:07,17,27,7
1,7,15:45:09,19,23,8
1,7,15:55:11,18,23,8
1,7,16:05:13,19,21,8
1,7,16:15:14,18,22,8
1,7,16:25:16,14,24,8
1,7,16:35:18,16,25,8
1,7,16:45:20,10,29,8
1,7,16:55:22,15,31,8
1,7,17:05:23,18,30,8
1,7,17:15:25,19,30,8
1,7,17:25:27,23,28,8
1,7,17:35:29,18,29,8
1,7,17:45:31,16,29,8
1,7,17:55:32,16,21,8
1,7,18:05:34,15,22,8
1,7,18:15:36,16,23,8
1,7,18:25:38,15,22,8
1,7,18:35:40,12,14,8
1,7,18:45:41,12,13,8
1,7,18:55:43,12,12,8
1,7,19:05:45,12,12,10
1,7,19:15:47,12,13,10
1,7,19:25:49,9,11,10
1,7,19:35:51,10,10,13
1,7,19:45:52,12,10,15
1,7,19:55:54,13,10,16
1,7,20:05:56,12,10,16
1,7,20:15:58,12,11,16
1,7,20:26:00,13,11,16
1,7,20:36:01,15,11,16
1,7,20:46:03,16,23,16
1,7,20:56:05,19,22,18
1,7,21:06:07,14,22,18
1,7,21:16:09,14,17,18
1,7,21:26:11,16,17,18
1,7,21:36:12,15,17,18
1,7,21:46:14,11,9,18
1,7,21:56:16,7,9,18
1,7,22:06:18,9,9,18
1,7,22:16:20,5,9,18
1,7,22:26:22,4,6,18
1,7,22:36:23,5,6,18
1,7,22:46:25,2,6,18
1,7,22:56:27,0,4,18
1,7,23:06:29,0,4,18
1,7,23:16:31,0,4,18
1,7,23:26:33,0,4,18
1,7,23:36:35,0,4,18
1,7,23:46:36,0,4,18
1,7,23:56:38,0,4,18
1,1,00:06:40,0,4,18
1,1,00:16:42,0,4,18
1,1,00:26:44,0,4,18
1,1,00:36:46,0,4,18
1,1,00:46:47,0,4,18
1,1,00:56:49,0,4,18
1,1,01:06:51,0,4,18
1,1,01:16:53,0,4,18
1,1,01:26:55,0,4,18
1,1,01:36:56,0,4,18
1,1,01:46:58,0,4,18
1,1,01:57:00,0,4,18
1,1,02:07:02,0,4,18
1,1,02:17:03,0,4,18
1,1,02:27:05,0,4,18
1,1,02:37:07,0,4,18
1,1,02:47:09,0,4,18
1,1,02:57:11,0,4,18
1,1,03:07:12,0,4,18
1,1,03:17:14,0,4,18
1,1,03:27:16,0,4,18
1,1,03:37:18,0,4,18
1,1,03:47:20,0,4,18
1,1,03:57:21,0,4,18
1,1,04:07:23,0,4,18
1,1,04:17:25,0,4,18
1,1,04:27:27,0,4,18
1,1,04:37:29,0,4,18
1,1,04:47:30,0,4,18
1,1,04:57:32,0,4,18
1,1,05:07:34,0,4,18
1,1,05:17:36,0,4,18
1,1,05:27:37,0,4,18
1,1,05:37:39,0,4,18
1,1,05:47:41,0,4,18
1,1,05:57:43,0,0,18
1,1,06:07:45,2,0,18
1,1,06:17:46,5,1,18
1,1,06:27:48,9,4,18
1,1,06:37:50,11,4,18
1,1,06:47:52,16,2,1
1,1,06:57:53,18,11,5
1,1,07:07:55,10,11,5
1,1,07:17:57,13,11,5
1,1,07:27:59,12,11,5
1,1,07:38:00,17,10,3
1,1,07:48:02,16,9,5
1,1,07:58:04,22,9,5
1,1,08:08:06,23,10,5
1,1,08:18:08,24,10,5
1,1,08:28:09,28,20,5
1,1,08:38:11,19,20,0
1,1,08:48:13,19,21,0
1,1,08:58:15,18,16,0
1,1,09:08:17,22,16,0
1,1,09:18:19,22,16,0
1,1,09:28:20,23,17,0
1,1,09:38:22,11,18,0
1,1,09:48:24,11,19,0
1,1,09:58:26,10,18,0
1,1,10:08:27,22,19,0
1,1,10:18:29,24,16,0
1,1,10:28:31,24,16,0
1,1,10:38:33,31,23,0
1,1,10:48:35,30,23,0
1,1,10:58:36,25,24,0
1,1,11:08:38,32,25,0
1,1,11:18:40,37,25,0
1,1,11:28:42,37,25,0
1,1,11:38:44,16,36,0
1,1,11:48:46,21,36,0
1,1,11:58:47,21,36,1
1,1,12:08:49,34,33,4
1,1,12:18:51,31,34,5
1,1,12:28:53,24,33,5
1,1,12:38:55,30,37,6
1,1,12:48:56,32,37,6
1,1,12:58:58,30,37,7
1,1,13:09:00,32,37,7
1,1,13:19:02,32,35,8
1,1,13:29:04,24,36,8
1,1,13:39:05,23,36,8
1,1,13:49:07,24,36,0
1,1,13:59:09,25,36,0
1,1,14:09:11,25,36,0
1,1,14:19:12,28,33,0
1,1,14:29:14,32,33,0
1,1,14:39:16,32,33,0
1,1,14:49:18,27,35,0
1,1,14:59:19,24,37,0
1,1,15:09:21,35,30,0
1,1,15:19:23,30,29,0
1,1,15:29:25,27,29,0
1,1,15:39:27,25,27,0
1,1,15:49:28,25,26,0
1,1,15:59:30,19,27,0
1,1,16:09:32,23,27,0
1,1,16:19:34,24,27,0
1,1,16:29:36,26,26,0
1,1,16:39:37,27,43,0
1,1,16:49:39,24,44,0
1,1,16:59:41,30,46,3
1,1,17:09:43,41,64,4
1,1,17:19:45,61,65,4
1,1,17:29:46,57,64,4
1,1,17:39:48,55,63,4
1,1,17:49:50,50,62,4
1,1,17:59:52,62,65,4
1,1,18:09:54,64,66,0
1,1,18:19:55,63,67,0
1,1,18:29:57,62,63,0
1,1,18:39:59,62,65,0
1,1,18:50:01,63,65,0
1,1,19:00:07,67,65,0
1,1,19:10:09,46,66,6
1,1,19:20:11,43,65,7
1,1,19:30:12,47,44,8
1,1,19:40:14,43,43,10
1,1,19:50:16,38,45,11
1,1,20:00:18,34,39,12
1,1,20:10:19,37,42,14
1,1,20:20:21,38,47,14
1,1,20:30:23,48,47,14
1,1,20:40:25,47,53,17
1,1,20:50:27,31,53,17
1,1,21:00:28,33,53,17
1,1,21:10:30,34,53,20
1,1,21:20:32,39,54,20
1,1,21:30:34,33,45,22
1,1,21:40:36,39,43,22
1,1,21:50:38,31,44,22
1,1,22:00:39,28,34,0
1,1,22:10:41,20,32,0
1,1,22:20:43,22,32,0
1,1,22:30:45,17,28,0
1,1,22:40:46,14,28,0
1,1,22:50:48,4,17,0
1,1,23:00:50,0,13,0
1,1,23:10:52,0,0,0
1,1,23:20:53,0,0,0
1,1,23:30:55,0,0,0
1,1,23:40:57,0,0,0
1,1,23:50:59,0,0,0
1,2,00:01:01,0,0,0
1,2,00:11:03,0,0,0
1,2,00:21:04,0,0,0
1,2,00:31:06,0,0,0
1,2,00:41:08,0,0,0
1,2,00:51:10,0,0,0
1,2,01:01:12,0,0,0
1,2,01:11:13,0,0,0
1,2,01:21:15,0,0,0
1,2,01:31:17,0,0,0
1,2,01:41:19,0,0,0
1,2,01:51:21,0,0,0
1,2,02:01:22,0,0,0
1,2,02:11:24,0,0,0
1,2,02:21:26,0,0,0
1,2,02:31:28,0,0,0
1,2,02:41:29,0,0,0
1,2,02:51:31,0,0,0
1,2,03:01:33,0,0,0
1,2,03:11:35,0,0,0
1,2,03:21:37,0,0,0
1,2,03:31:38,0,0,0
1,2,03:41:40,0,0,0
1,2,03:51:42,0,0,0
1,2,04:01:44,0,0,0
1,2,04:11:46,0,0,0
1,2,04:21:47,0,0,0
1,2,04:31:49,0,0,0
1,2,04:41:51,0,0,0
1,2,04:51:53,0,0,0
1,2,05:01:54,0,0,0
1,2,05:11:56,0,0,0
1,2,05:21:58,0,0,0
1,2,05:32:00,0,0,0
1,2,05:42:01,0,0,0
1,2,05:52:03,0,0,0
1,2,06:02:05,0,0,0
1,2,06:12:07,4,3,0
1,2,06:22:08,6,5,0
1,2,06:32:10,8,7,0
1,2,06:42:12,11,13,0
1,2,06:52:14,13,13,1
1,2,07:02:16,16,16,2
1,2,07:12:17,16,16,2
1,2,07:22:19,16,16,2
1,2,07:32:21,16,13,5
1,2,07:42:23,20,13,5
1,2,07:52:25,20,13,6
1,2,08:02:27,23,17,6
1,2,08:12:28,24,17,6
1,2,08:22:30,25,17,7
1,2,08:32:32,27,23,7
1,2,08:42:34,18,23,7
1,2,08:52:35,18,24,7
1,2,09:02:37,19,25,7
1,2,09:12:39,22,28,7
1,2,09:22:40,19,28,7
1,2,09:32:42,25,17,7
1,2,09:42:44,33,17,7
1,2,09:52:46,37,27,7
1,2,10:02:47,36,28,7
1,2,10:12:49,36,28,7
1,2,10:22:51,35,28,7
1,2,10:32:53,35,28,7
1,2,10:42:54,32,32,7
1,2,10:52:56,33,32,7
1,2,11:02:58,35,32,7
1,2,11:13:00,38,32,7
1,2,11:23:01,40,26,7
1,2,11:33:03,20,28,7
1,2,11:43:05,17,28,7
1,2,11:53:07,13,28,7
1,2,12:03:09,11,28,1
1,2,12:13:10,5,29,5
1,2,12:23:12,4,31,7
1,2,12:33:14,18,21,8
1,2,12:43:16,28,21,11
1,2,12:53:17,30,22,11
1,2,13:03:19,30,32,11
1,2,13:13:21,25,32,12
1,2,13:23:23,23,32,12
1,2,13:33:24,25,28,12
1,2,13:43:26,20,28,12
1,2,13:53:28,19,28,12
1,2,14:03:30,27,30,12
1,2,14:13:32,33,30,12
1,2,14:23:34,37,31,12
1,2,14:33:35,43,31,12
1,2,14:43:37,50,31,12
1,2,14:53:39,50,31,12
1,2,15:03:41,47,36,12
1,2,15:13:43,33,37,12
1,2,15:23:44,32,38,12
1,2,15:33:46,31,39,12
1,2,15:43:48,38,36,12
1,2,15:53:50,45,36,12
1,2,16:03:52,48,51,12
1,2,16:13:54,47,52,12
1,2,16:23:56,45,52,12
1,2,16:33:57,44,54,12
1,2,16:43:59,51,56,12
1,2,16:54:01,47,56,12
1,2,17:04:03,52,49,19
1,2,17:14:05,58,50,25
1,2,17:24:06,56,51,25
1,2,17:34:08,59,51,25
1,2,17:44:10,61,73,25
1,2,17:54:12,61,73,0
1,2,18:04:14,49,62,0
1,2,18:14:15,56,62,0
1,2,18:24:17,56,62,0
1,2,18:34:19,63,63,0
1,2,18:44:21,58,66,0
1,2,18:54:22,55,66,0
1,2,19:04:24,44,68,1
1,2,19:14:26,45,69,6
1,2,19:24:28,38,69,9
1,2,19:34:29,42,69,10
1,2,19:44:31,34,42,11
1,2,19:54:33,27,42,16
1,2,20:04:35,46,37,22
1,2,20:14:37,51,39,24
1,2,20:24:38,55,41,25
1,2,20:34:40,53,57,26
1,2,20:44:42,55,56,26
1,2,20:54:44,51,55,26
1,2,21:04:46,41,51,26
1,2,21:14:48,33,56,1
1,2,21:24:49,25,52,1
1,2,21:34:51,47,39,3
1,2,21:44:53,44,39,3
1,2,21:54:55,47,38,3
1,2,22:04:57,30,27,3
1,2,22:14:59,29,26,3
1,2,22:25:00,30,25,3
1,2,22:35:02,25,29,3
1,2,22:45:04,0,29,3
1,2,22:55:06,0,15,3
1,2,23:05:08,0,0,3
1,2,23:15:09,0,0,3
1,2,23:25:11,0,0,3
1,2,23:35:13,0,0,3
1,2,23:45:14,0,0,3
1,2,23:55:16,0,0,3
1,3,00:05:18,0,0,3
1,3,00:15:20,0,0,3
1,3,00:25:22,0,0,3
1,3,00:35:24,0,0,3
1,3,00:45:25,0,0,3
1,3,00:55:27,0,0,3
1,3,01:05:29,0,0,3
1,3,01:15:31,0,0,3
1,3,01:25:32,0,0,3
1,3,01:35:34,0,0,3
1,3,01:45:36,0,0,3
1,3,01:55:38,0,0,3
1,3,02:05:40,0,0,3
1,3,02:15:42,0,0,3
1,3,02:25:43,0,0,3
1,3,02:35:45,0,0,3
1,3,02:45:47,0,0,3
1,3,02:55:49,0,0,3
1,3,03:05:50,0,0,3
1,3,03:15:52,0,0,3
1,3,03:25:54,0,0,3
1,3,03:35:56,0,0,3
1,3,03:45:58,0,0,3
1,3,03:55:59,0,0,3
1,3,04:06:01,0,0,3
1,3,04:16:03,0,0,3
1,3,04:26:05,0,0,3
1,3,04:36:06,0,0,3
1,3,04:46:08,0,0,3
1,3,04:56:10,0,0,3
1,3,05:06:12,0,0,3
1,3,05:16:13,0,0,3
1,3,05:26:15,0,0,3
1,3,05:36:17,0,0,3
1,3,05:46:19,0,0,3
1,3,05:56:20,0,0,3
1,3,06:06:22,0,1,3
1,3,06:16:24,5,1,3
1,3,06:26:26,9,12,3
1,3,06:36:28,12,23,3
1,3,06:46:30,19,24,6
1,3,06:56:31,20,24,6
1,3,07:06:33,22,26,8
1,3,07:16:35,33,26,8
1,3,07:26:37,28,26,9
1,3,07:36:39,20,17,9
1,3,07:46:41,20,17,8
1,3,07:56:42,16,18,9
1,3,08:06:45,17,15,9
1,3,08:16:47,20,16,5
1,3,08:26:49,15,16,5
1,3,08:36:50,15,25,5
1,3,08:46:52,7,25,0
1,3,08:56:54,5,25,0
1,3,09:06:56,17,15,0
1,3,09:16:58,18,15,0
1,3,09:26:59,21,17,0
1,3,09:37:01,15,23,0
1,3,09:47:03,15,23,0
1,3,09:57:05,17,24,0
1,3,10:07:06,21,24,0
1,3,10:17:08,23,25,0
1,3,10:27:10,19,25,0
1,3,10:37:12,28,27,0
1,3,10:47:13,22,27,0
1,3,10:57:15,25,27,0
1,3,11:07:17,19,31,0
1,3,11:17:19,19,32,0
1,3,11:27:20,18,32,0
1,3,11:37:22,31,32,0
1,3,11:47:24,33,33,0
1,3,11:57:26,35,33,1
1,3,12:07:27,18,28,4
1,3,12:17:29,22,28,6
1,3,12:27:31,20,28,7
1,3,12:37:32,28,28,7
1,3,12:47:34,27,29,7
1,3,12:57:36,26,29,8
1,3,13:07:38,25,32,9
1,3,13:17:40,26,32,9
1,3,13:27:41,25,32,9
1,3,13:37:43,26,32,9
1,3,13:47:45,19,34,9
1,3,13:57:47,22,35,9
1,3,14:07:48,24,27,9
1,3,14:17:50,31,27,9
1,3,14:27:52,24,27,9
1,3,14:37:54,29,28,9
1,3,14:47:56,35,28,9
1,3,14:57:57,37,44,9
1,3,15:07:59,29,44,9
1,3,15:18:01,26,44,9
1,3,15:28:03,25,47,9
1,3,15:38:04,29,47,9
1,3,15:48:06,25,47,9
1,3,15:58:08,26,48,9
1,3,16:08:10,30,48,9
1,3,16:18:12,34,48,9
1,3,16:28:13,36,48,9
1,3,16:38:15,43,49,9
1,3,16:48:17,50,49,9
1,3,16:58:19,43,50,9
1,3,17:08:21,45,51,9
1,3,17:18:23,45,51,9
1,3,17:28:25,43,51,9
1,3,17:38:26,47,53,9
1,3,17:48:28,45,75,9
1,3,17:58:30,51,76,9
1,3,18:08:32,37,78,9
1,3,18:18:34,43,78,9
1,3,18:28:35,42,78,9
1,3,18:38:37,54,66,9
1,3,18:48:39,65,66,9
1,3,18:58:41,69,66,10
1,3,19:08:43,35,64,8
1,3,19:18:45,32,65,11
1,3,19:28:46,32,66,15
1,3,19:38:48,42,63,15
1,3,19:48:50,47,59,15
1,3,19:58:52,39,60,17
1,3,20:08:54,41,48,19
1,3,20:18:55,52,46,21
1,3,20:28:57,55,46,21
1,3,20:38:59,39,56,22
1,3,20:49:01,39,56,23
1,3,20:59:03,32,54,26
1,3,21:09:05,31,54,26
1,3,21:19:06,28,55,26
1,3,21:29:08,35,55,27
1,3,21:39:10,38,44,27
1,3,21:49:12,44,44,28
1,3,21:59:14,41,44,0
1,3,22:09:16,28,32,0
1,3,22:19:17,23,33,0
1,3,22:29:19,19,31,0
1,3,22:39:21,10,30,0
1,3,22:49:23,4,19,0
1,3,22:59:24,0,17,0
1,3,23:09:26,0,0,0
1,3,23:19:28,0,0,0
1,3,23:29:30,0,0,0
1,3,23:39:32,0,0,0
1,3,23:49:34,0,0,0
1,3,23:59:35,0,0,0
1,4,00:09:37,0,0,0
1,4,00:19:39,0,0,0
1,4,00:29:41,0,0,0
1,4,00:39:43,0,0,0
1,4,00:49:45,0,0,0
1,4,00:59:46,0,0,0
1,4,01:09:48,0,0,0
1,4,01:19:50,0,0,0
1,4,01:29:52,0,0,0
1,4,01:39:53,0,0,0
1,4,01:49:55,0,0,0
1,4,01:59:57,0,0,0
1,4,02:09:59,0,0,0
1,4,02:20:00,0,0,0
1,4,02:30:02,0,0,0
1,4,02:40:04,0,0,0
1,4,02:50:06,0,0,0
1,4,03:00:08,0,0,0
1,4,03:10:09,0,0,0
1,4,03:20:11,0,0,0
1,4,03:30:13,0,0,0
1,4,03:40:15,0,0,0
1,4,03:50:16,0,0,0
1,4,04:00:18,0,0,0
1,4,04:10:20,0,0,0
1,4,04:20:22,0,0,0
1,4,04:30:23,0,0,0
1,4,04:40:25,0,0,0
1,4,04:50:27,0,0,0
1,4,05:00:29,0,0,0
1,4,05:10:30,0,0,0
1,4,05:20:32,0,0,0
1,4,05:30:34,0,0,0
1,4,05:40:36,0,0,0
1,4,05:50:37,0,0,0
1,4,06:00:39,0,0,0
1,4,06:10:41,2,0,0
1,4,06:20:43,4,4,0
1,4,06:30:45,8,5,0
1,4,06:40:47,9,7,0
1,4,06:50:48,14,5,2
1,4,07:00:50,17,12,2
1,4,07:10:52,17,12,2
1,4,07:20:54,18,11,2
1,4,07:30:56,20,11,5
1,4,07:40:58,17,19,7
1,4,07:50:59,18,18,8
1,4,08:01:01,18,19,9
1,4,08:11:03,17,10,9
1,4,08:21:05,22,10,9
1,4,08:31:07,21,10,10
1,4,08:41:08,19,10,11
1,4,08:51:10,14,15,0
1,4,09:01:12,15,15,0
1,4,09:11:14,13,18,0
1,4,09:21:15,12,18,0
1,4,09:31:17,15,20,3
1,4,09:41:19,15,19,7
1,4,09:51:21,18,20,7
1,4,10:01:23,17,20,7
1,4,10:11:25,16,19,7
1,4,10:21:27,14,18,7
1,4,10:31:28,15,17,8
1,4,10:41:30,18,17,8
1,4,10:51:32,20,17,8
1,4,11:01:34,28,17,10
1,4,11:11:36,32,17,12
1,4,11:21:37,36,17,12
1,4,11:31:39,30,17,12
1,4,11:41:41,26,18,12
1,4,11:51:43,23,18,12
1,4,12:01:45,21,22,12
1,4,12:11:47,20,26,13
1,4,12:21:48,20,27,4
1,4,12:31:50,16,27,6
1,4,12:41:52,19,32,8
1,4,12:51:54,19,30,8
1,4,13:01:55,20,35,8
1,4,13:11:57,26,36,8
1,4,13:21:59,27,35,8
1,4,13:32:01,26,34,9
1,4,13:42:03,22,34,9
1,4,13:52:05,24,34,9
1,4,14:02:07,29,34,9
1,4,14:12:08,30,34,9
1,4,14:22:10,32,34,9
1,4,14:32:12,31,34,9
1,4,14:42:14,34,35,9
1,4,14:52:16,34,34,9
1,4,15:02:18,34,35,9
1,4,15:12:19,34,33,9
1,4,15:22:21,28,33,9
1,4,15:32:23,35,30,9
1,4,15:42:25,31,30,9
1,4,15:52:27,37,32,9
1,4,16:02:29,46,32,9
1,4,16:12:31,45,45,9
1,4,16:22:32,41,43,9
1,4,16:32:34,36,43,9
1,4,16:42:36,36,51,9
1,4,16:52:38,39,55,10
1,4,17:02:40,37,58,14
1,4,17:12:42,32,51,14
1,4,17:22:43,44,52,14
1,4,17:32:45,50,52,14
1,4,17:42:47,53,56,14
1,4,17:52:49,52,57,14
1,4,18:02:51,44,59,14
1,4,18:12:53,48,63,14
1,4,18:22:55,50,62,14
1,4,18:32:57,44,65,14
1,4,18:42:58,31,65,14
1,4,18:53:00,27,65,14
1,4,19:03:02,27,65,9
1,4,19:13:04,39,67,9
1,4,19:23:05,50,67,9
1,4,19:33:07,43,60,10
1,4,19:43:09,46,59,10
1,4,19:53:11,34,60,12
1,4,20:03:13,40,60,13
1,4,20:13:15,40,46,14
1,4,20:23:16,39,46,15
1,4,20:33:18,42,46,15
1,4,20:43:20,45,45,15
1,4,20:53:22,48,47,15
1,4,21:03:24,38,46,15
1,4,21:13:25,41,46,15
1,4,21:23:27,36,51,15
1,4,21:33:29,37,43,17
1,4,21:43:31,35,42,17
1,4,21:53:33,33,44,0
1,4,22:03:35,32,34,0
1,4,22:13:36,28,34,0
1,4,22:23:38,18,31,0
1,4,22:33:40,22,19,0
1,4,22:43:42,12,18,0
1,4,22:53:44,9,16,0
1,4,23:03:45,3,0,0
1,4,23:13:47,0,0,0
1,4,23:23:49,0,0,0
1,4,23:33:51,0,0,0
1,4,23:43:53,0,0,0
1,4,23:53:55,0,0,0
1,5,00:03:56,0,0,0
1,5,00:13:58,0,0,0
1,5,00:24:00,0,0,0
1,5,00:34:02,0,0,0
1,5,00:44:03,0,0,0
1,5,00:54:05,0,0,0
1,5,01:04:07,0,0,0
1,5,01:14:09,0,0,0
1,5,01:24:11,0,0,0
1,5,01:34:12,0,0,0
1,5,01:44:14,0,0,0
1,5,01:54:16,0,0,0
1,5,02:04:18,0,0,0
1,5,02:14:20,0,0,0
1,5,02:24:21,0,0,0
1,5,02:34:23,0,0,0
1,5,02:44:25,0,0,0
1,5,02:54:27,0,0,0
